Y,Z
-0.17920330772073695,-0.12902164964922852
-0.18260580333605617,-0.1479199046332535
-0.18400349595330354,-0.14995321675885134
-0.1900453538780059,-0.15874308264827117
-0.19141373658147562,-0.16073373745356043
-0.19545181462188774,-0.16660877226714246
-0.19807795406015577,-0.17042937577145137
-0.2059151234909053,-0.18183127499658497
-0.2127840125958774,-0.19182418591157746
-0.21644797376909583,-0.19715444844265237
-0.21969471747324631,-0.20187838457184465
-0.2244431218191423,-0.20878635542106178
-0.21405790918147544,-0.2357489781273701
-0.2302941290904947,-0.23602305337378318
-0.1929300331454907,-0.3702903648779109
-0.2656592754134587,-0.33382609307014105
-0.2069870765287197,-0.37478726489491637
-0.22875415983871084,-0.36725964340990663
-0.23368190118202845,-0.3655554983573317
-0.24197113354579294,-0.3626886859343205
-0.24537761522353738,-0.36151055823995953
-0.2612246508829023,-0.35603009745638264
-0.2793841235053562,-0.34975021151470687
-0.24700013571979804,-0.3084765548402893
-0.28525025836558393,-0.3124279494447523
-0.2854059867801471,-0.310126625317223
-0.28698608917882606,-0.2868112531825404
-0.28711796869840145,-0.28486889164828066
-0.2875373853508547,-0.2786780592373327
-0.28780838266430575,-0.27467772565180426
-0.2886381670571259,-0.2624357329725719
-0.288831231937296,-0.2595864906765991
-0.29723450448986594,-0.24051300066416706
-0.290510324785655,-0.2482148875709017
-0.29092352568995905,-0.24628258988791712
-0.290879042918081,-0.24649121137430974
-0.291126367239138,-0.24533423689507405
-0.2988871400775825,-0.2090421093381005
-0.30073503399528473,-0.20040023360004622
-0.30244951660752567,-0.19238341396740782
-0.3036422927764957,-0.18680459679923503
-0.3089199461902339,-0.21035759643723803
-0.3096872485252484,-0.21820144625701432
-0.3111881116561061,-0.2335489352822905
-0.31337963523738177,-0.25595570322106903
-0.33105398300003963,-0.19444757528905965
-0.3250698037572006,-0.2545559305601964
-0.31802246120446487,-0.26451140709639515
-0.33072389580534733,-0.2465688095421167
-0.3273035818879889,-0.2514007378105935
-0.3344558617149116,-0.24129634817886814
-0.3413829532137536,-0.23151084677027575
-0.34164706422103625,-0.231137423174515
-0.3430831751568922,-0.22910880652449447
-0.3436856776846422,-0.22825842648016617
-0.3367902647016788,-0.28697666093287655
-0.35617922638696753,-0.22478005936467058
-0.35703107576481274,-0.2529972402699567
-0.35730974035280677,-0.26221946352626324
-0.35073633608955823,-0.2998450803078403
-0.34157898171476586,-0.2944569033343301
-0.3376777498196072,-0.2921615716519231
-0.3309227460358687,-0.2881866655571839
-0.33057640700783925,-0.2439417903105156
-0.32252107597161267,-0.2661612931696789
-0.31146124966377986,-0.21415440793292664
-0.3305068344510878,-0.27105288434494784
-0.31091843389858903,-0.20287789877598703
-0.3203147754843153,-0.22650987329986777
-0.3317817612295238,-0.25534920083592333
-0.3012533733360694,-0.18564324850761735
-0.33270356949286717,-0.25795875231527254
-0.33099962939381217,-0.25430407231342295
-0.3303634291046763,-0.2529392777711087
-0.3288240296108934,-0.24963703146007402
-0.3269949700704382,-0.24571342604168264
-0.31760027863520807,-0.22556048775573162
-0.31565545547720625,-0.22138862878670013
-0.31409456318804196,-0.21804045741588926
-0.31180467614747215,-0.21312782597028082
-0.3069230431775034,-0.20265677165604962
-0.2996503920538829,-0.18705560046572928
-0.29808206043574303,-0.18369169152712714
-0.2993850286477521,-0.16881760536406543
-0.29041421286535757,-0.16058527626881458
-0.28272577032827423,-0.13443915826901123
-0.2702767163218284,-0.09210284046791822
-0.26928874688331406,-0.08874282066550261
-0.25285908039265864,-0.16836041691646472
-0.24883800206788045,-0.11643943941566565
-0.22656337859180037,-0.14714165283400887
-0.2561088325016598,-0.11388680176005338
-0.22617337106962423,-0.151849230863112
-0.2314022831265092,-0.14710932405767332
-0.23747314512351658,-0.141606090724448
-0.24306441135881107,-0.13653746365014863
-0.21421043931149114,-0.16291095542697534
-0.17040647430702985,-0.15707913119302327
-0.2141717628125052,-0.1630979099608187
-0.1751231372096146,-0.16725775144108299
-0.1455960597937403,-0.16871165505969973
-0.13007906741332492,-0.3043008028195165
-0.1329614364628828,-0.33064934361220183
-0.13482085836847016,-0.34764581116940435
-0.1510750862857418,-0.35907340480340116
-0.152278831959296,-0.35945178797555816
-0.16180407242846484,-0.36244420011238704
-0.16585194343477325,-0.36371591494037225
-0.17368450906608185,-0.36617682844459154
-0.17975068682359752,-0.3680823777138385
-0.19294603157449539,-0.37222795344209175
-0.2091086000816524,-0.37730600152588173
-0.2150925806384309,-0.3791857727504783
-0.217454558977626,-0.3799277625439884
-0.22058011045466983,-0.3809097395672841
-0.1558897913635268,-0.3709861030024364
-0.22171928036957728,-0.3824871894200262
-0.2199664121545623,-0.38266933412822834
-0.21875334084539697,-0.3827955607599975
-0.20935852716957104,-0.38377226060009395
-0.1989560932862221,-0.3848533928397884
-0.21272489010256512,-0.3059982978357875
-0.18506686725992755,-0.386297325864806
-0.1938294228607163,-0.3358761000572448
-0.20128667395130004,-0.3115176003167528
-0.2014272056516756,-0.3111726209135037
-0.20008402132165515,-0.3685017680698738
-0.21290476288536006,-0.31953559698135703
-0.21833650592511528,-0.31137409107390857
-0.21848664541625049,-0.36662162318421604
-0.22038384448826706,-0.35553767550894577
-0.2199205393387426,-0.3582451015714317
-0.2219038176239494,-0.34665897337656615
-0.2238377034855535,-0.3353627632002944
-0.1953227216659632,-0.25817426303059066
-0.19646278355409297,-0.23872348774187424
-0.18007746101570177,-0.19166504507818005
-0.17539894426964064,-0.17320317875675229
-0.14478253833228977,-0.22774036986584617
-0.13039193468814475,-0.20369066707550432
-0.1310433393215447,-0.14833996705885666
-0.09971536670641162,-0.19210983219177125
-0.10262297367914293,-0.22615072024648836
-0.09488952981020994,-0.15678069884177423
-0.09873323727018499,-0.19621718091505366
-0.09899692566493465,-0.19892298652247334
-0.10088746665246111,-0.21831926604210503
-0.14443170228901125,-0.2293310607441859
-0.14808799468421188,-0.22959539593772751
-0.16113693836490278,-0.2305377061148409
-0.18203002741176771,-0.23204689225480893
-0.13158617777133533,-0.17313139353170273
-0.18235826478073572,-0.2191624612761145
-0.18146909003078246,-0.21623485587646044
-0.17441701865152,-0.19301731013135057
-0.17415676714893633,-0.19216041513673482
-0.17065763947451254,-0.18064034836879161
-0.16766155204879446,-0.17077688294554155
-0.1619947870867033,-0.15212063819973165
-0.15703626651703062,-0.13579536337273204
-0.1844958884764108,-0.21274684399659888
-0.15550548324336302,-0.13075640038704062
-0.16086914128566254,-0.1439337297546671
-0.1609380898097238,-0.1441031089889254
-0.1642204433604806,-0.15217430006259083
-0.1653326595252693,-0.15490943665573909
-0.16644412753095966,-0.1576424157719513
-0.16696173644714535,-0.15891581410212072
-0.16762195454912762,-0.1605392239081692
-0.1714523973092373,-0.1699586121407492
-0.17749778814300085,-0.1848241770289855
-0.1802940297927028,-0.1917004528291042
-0.18100217552104617,-0.19344255209576106
-0.15141256577563217,-0.13249697644845387
-0.17896138395334857,-0.1911367760550053
-0.18082842008338862,-0.194521548073065
-0.1739333303956429,-0.18202126483005757
-0.16913963150466618,-0.17333123585025498
-0.15291195312938155,-0.14391181047122809
-0.1491997277102844,-0.1893762561041971
-0.14971409159248186,-0.20657931409721703
-0.14964529865086268,-0.20427043772196268
-0.12948963465154736,-0.21041139785012863
-0.09460634723047737,-0.18143565000440945
-0.07948777736855624,-0.1880670787095338
-0.07902039650482053,-0.19979208264653298
-0.07831615992053254,-0.21746768819946616
-0.07769941176213409,-0.2329538560477756
-0.10765573570420636,-0.1921431836354072
-0.07762061036037778,-0.25849971547568185
-0.09700275919743678,-0.2363203281657897
-0.13365563325581564,-0.24342912970455632
-0.13765641867139433,-0.25894863583598
-0.10500656048600293,-0.29045301121704015
-0.1305804141423553,-0.31808045374075417
-0.10076607277648619,-0.3527684526761579
-0.06185185131063693,-0.2939569182670308
-0.054316722226647386,-0.3285375199699514
-0.04768950036671231,-0.3207497567220072
-0.04544895859980971,-0.3181167313801277
-0.09701778932684166,-0.3138908203903011
-0.08586843638272622,-0.2701159459661293
-0.09139480721054344,-0.24464470295098237
-0.06819234653818289,-0.21462012306690506
-0.031741105955969844,-0.2608249701107809
-0.026001054486191527,-0.21337475019062085
-0.02400131244935142,-0.21632587788951965
-0.00819322265806086,-0.2396535175166867
-0.0032957800989862514,-0.24688088727148705
-0.001696523170615463,-0.24661806902965475
-0.01330505386129772,-0.2251734156147145
-0.01737044702014501,-0.21766470263811707
-0.027149725771837628,-0.1995992225815832
-0.03248129349617219,-0.18975042462440006
-0.048346123967745847,-0.24329708105906017
-0.060346929286870556,-0.204023510988316
-0.08412545076215586,-0.22235400144521955
-0.025321014351230593,-0.17950173330309846
-0.07789512315671027,-0.2184193359261666
-0.07691247181818632,-0.21771713099833126
-0.053563852732935555,-0.20101995057024183
-0.0725586381471245,-0.2146037312405427
-0.007348776577113263,-0.2258135034650604
-0.005327341212059852,-0.18462404994330486
0.015706453031638243,-0.19845159866853485
0.005539322230187096,-0.17755347562373192
0.023290701223292198,-0.2279980481327724
-0.006075235933169891,-0.18094859122421894
-0.005341737572088987,-0.18818761225246358
-0.0037066171442969426,-0.20432541069446272
-0.003301534737774587,-0.20832258239064033
-0.0023240460948370867,-0.21797303773183985
-0.0012553235926616227,-0.22851950429906565
0.04248418525661744,-0.2180595883356857
0.01027985241778427,-0.23626762989833067
0.04487823620387007,-0.24982376842235388
0.06484312994698359,-0.25764688262841684
0.06834213347280584,-0.25901745579461183
0.05486261009287351,-0.20644150618851903
0.07929248691731586,-0.1952993196759208
0.09319145047679085,-0.23416277694503623
0.09709884504305771,-0.20571036121725944
0.09536167041686276,-0.15343758277039646
0.09946284980451828,-0.1196507899012272
0.08212437669759874,-0.17178685178550682
0.09064567626084355,-0.10594477727834088
0.08015921920505654,-0.1293310545237515
0.07389238576229241,-0.14330728554850056
0.09144570891229281,-0.0887648322780505
0.07160535074079818,-0.14069662290324306
0.03981894999639506,-0.1501158145609573
0.07327129331154843,-0.10052525325110558
0.03157676146300224,-0.13656267301490346
0.046586079718401015,-0.14432829987216933
0.04444197904487417,-0.14431669814533288
0.07257910158362721,-0.14447022490436373
0.09041159708198133,-0.14456824376523478
0.06000375005891414,-0.11187683677857141
0.09738302609251148,-0.13175701976097332
0.09112736136720319,-0.08458656874432867
0.07382981315194172,-0.09839552100558464
0.05831424992111083,-0.11078148896327053
0.04640058241011999,-0.12029224428187672
0.04718672427646088,-0.10735551470973954
0.018892789183835253,-0.13708435302479774
0.013715086115253622,-0.12755061703088885
0.013666708572487389,-0.12746110958203188
0.013339686218853126,-0.12685893836576995
0.05268288034090847,-0.1638718014287005
0.059075771042931324,-0.16995536632070632
0.059169220963660854,-0.17004378725144725
0.06390634083768211,-0.1745512203532155
0.06387864244705277,-0.17452490129661813
0.06552937140760509,-0.17609595396089714
0.06633435348042398,-0.1768614916766548
0.0687690348422799,-0.17917824484269315
0.06911459410668278,-0.17950699849099605
0.06934429308066258,-0.1797253842624959
0.06977933307240809,-0.1801394755848513
0.04327399631973228,-0.11830210742266643
0.08637223066739848,-0.19289171398480315
0.08320145929752674,-0.18242594285754196
0.07878111170869458,-0.16783602272542744
0.07490973062758732,-0.15505765957917783
0.0695660327012726,-0.13741969147872388
0.08225955576916263,-0.10362239440062583
0.10957234747060846,-0.09010889175109686
0.15614425295274983,-0.11195302058916945
0.16116480513052625,-0.139784506233722
0.16380619006211475,-0.1500717553855833
0.16725677429739472,-0.15810017113122254
0.1827731258525444,-0.19420130223234455
0.19580558950071622,-0.22452320198101855
0.1996507457691058,-0.23346921302778778
0.18584518590907517,-0.27581511259603736
0.20270778748734036,-0.23774954153177463
0.1713820308263794,-0.3092183698889579
0.20253120110448095,-0.23880611623448592
0.19261496061439956,-0.26122164385050056
0.18407248368849777,-0.2518412585870677
0.18276541696800147,-0.2528555691198591
0.15533908983234576,-0.27414175247976436
0.15952424747060856,-0.27089354359467677
0.2207262247240288,-0.25644418050297574
0.14210045330303128,-0.2844166317843499
0.1661008089568219,-0.2805823613622677
0.15321929125740522,-0.14479775740255205
0.22260160287174305,-0.269299535428908
0.18507082304123126,-0.276793930793925
0.229742739875833,-0.26061916584348693
0.22805591715597223,-0.2476807416872378
0.222505516470286,-0.20509981192833993
0.21164820985822302,-0.18047182576104548
0.18492659193013075,-0.14742003488883756
0.1761351329314609,-0.13654617595838595
0.16817812003363963,-0.12670408967926367
0.17117845941536552,-0.11198238110454035
0.1753690679549916,-0.11200737455111968
0.19461575802684586,-0.11212245434746444
0.23057721985019872,-0.10980938498126591
0.22766856916832456,-0.10797697791403428
0.10409579544506496,-0.10699176207512916
0.07685454144787976,-0.12306109912666784
0.02184225266520761,-0.16216688156803352
0.06591996612909228,-0.13404026499277572
0.005160382318679309,-0.17281221470793642
0.0034430861761876315,-0.1739082448429791
0.06591350186908387,-0.18953471871400057
0.010348551088199784,-0.1931538231303833
0.033351748028493965,-0.212903026875252
0.04186606419640661,-0.22021279217374254
0.049003356579230696,-0.22634117043195617
0.047472622629293214,-0.22502660984998163
0.09419960704440215,-0.2419345812893636
0.14164491587329037,-0.25171644318758685
0.1586641059140708,-0.255225361089013
0.14657287967604501,-0.2527321536824646
0.15998583991636228,-0.25927544870127345
0.14024650053194684,-0.3007177076480172
0.1295048437757634,-0.32326958545630935
0.12581604100991658,-0.3390401998079038
0.1369931425908013,-0.3292421052939539
0.14953772471826668,-0.31824470990763437
0.15576304627502136,-0.31278730886783246
0.15850458904355533,-0.3103838412958517
0.11810718251261355,-0.2764704031609743
0.16420618225960715,-0.2814509548528807
0.16363238157954532,-0.2806590386438089
0.14892733107883838,-0.2603609711549439
0.11830410065567656,-0.21808967599540702
0.1220648725218671,-0.20711327003531174
0.14531395252937665,-0.16348361580493256
0.18882586139072444,-0.2206341743053819
0.1748036874986976,-0.1448814400870349
0.13153271716740048,-0.08755141029359789
0.13013673253074798,-0.08625380114544373
0.12087719110818472,-0.07764616964841856
0.08459030511581767,-0.12506498538295074
0.06925570014306091,-0.09316732461558028
0.06230749991180243,-0.09854032143917335
0.053588222707516675,-0.10528266559486003
0.0354930351923133,-0.1192761490440047
0.04564814115284105,-0.12734945462751773
0.06720811887914165,-0.12912528004857043
0.0776776319209969,-0.12998777742055764
0.08477704424455465,-0.13057300852561182
0.09701767514091844,-0.131581196754288
0.10972394931056763,-0.13262848028826107
0.11301113954773609,-0.14632607998427768
0.1110099350576768,-0.16150299274780724
0.10965118987757573,-0.17180683230969054
0.10824258744625143,-0.1824873394124028
0.10516725688893466,-0.20580606622791006
0.10364080000542529,-0.2173802809558086
0.1035537557176403,-0.22806018845724366
0.11040824593185151,-0.21785715604144593
0.12410906719574848,-0.19746372515561875
0.13322388145144093,-0.18389625321486305
0.1418849254649939,-0.17100449129887693
0.14823318645894856,-0.16155477930710327
0.15538188604677075,-0.17737026239179418
0.15638697761316125,-0.18001720765500762
0.1632775506291755,-0.19815935329818699
0.16620086179286703,-0.20585554904004114
0.16766472704454458,-0.20970929178769865
0.17180813648381554,-0.22061915178934677
0.18067326669437497,-0.24395841562562698
0.18675746627045398,-0.28353089835961875
0.18675746627045398,-0.28353089835961875
0.18603745209861583,-0.2938839749737905
0.18468862561139585,-0.31327210927201976
0.18365110086331,-0.328185826561895
0.18311388648861646,-0.33590780310959506
0.18184165235221503,-0.3541950186693033
0.17795100108553394,-0.3393827280311757
0.17481098166644904,-0.3273489362684632
0.17009221165209276,-0.30926184120306843
0.1629296952691587,-0.2818085559326337
0.16241945104024008,-0.2780429536340911
0.14602497198262526,-0.3269985240181217
0.04057909441787317,-0.25516665637151753
0.0018158715087951156,-0.2195348245650191
-0.022835735090680924,-0.21144726936672678
-0.04842693420098126,-0.24882304153177348
-0.05762236845485037,-0.2548498197439714
-0.04823314950355945,-0.23058761030000804
-0.05128733627361232,-0.23378994527169017
-0.05504098424345343,-0.23772622146024203
-0.05931908956873512,-0.2422128052732887
-0.06417666566152354,-0.2473065573380228
-0.05204737121251781,-0.3002866405079535
-0.09297279055836545,-0.2775031653320054
-0.06382703063341075,-0.32180852490321543
-0.06040995233860123,-0.3266260331983924
-0.04408233983323223,-0.28027299889639773
-0.02350974041422207,-0.2996785089538844
-0.02313115500486902,-0.29937804712642885
-0.008613138934352263,-0.28784948430889123
-0.055788626125284596,-0.3298814351555143
-0.033468263774290984,-0.31154510526137646
-0.03869684290840576,-0.3163263987727971
-0.05251937084532635,-0.3289673018039577
-0.06802254326298827,-0.3251810330476862
-0.07766125304532685,-0.321365320879474
-0.044168419363378446,-0.328023304930563
-0.08020676711209439,-0.2961306097174343
-0.10727827471493918,-0.30394032959966527
-0.08937059325933566,-0.31908817386754723
-0.09209617999190636,-0.3799700001052978
-0.08511185528512377,-0.37748923393120837
-0.07753081087772165,-0.4025976763717515
-0.10008040253287667,-0.35905513429346986
-0.06718345354636467,-0.41352500691373395
-0.0782644271858806,-0.39261135669280006
-0.04481854635912586,-0.37669673152189476
-0.03775971625398297,-0.3735134101612682
-0.03779469274173546,-0.37310074020463624
-0.038377156716147,-0.366299749336956
-0.01923236006114364,-0.38688647545581784
-0.011379340638850809,-0.3954350614004581
-0.010238631778760054,-0.3966768601819619
-0.03176999807757181,-0.31768716826344046
0.0020161242436375904,-0.37067395320718594
-0.011465699423182664,-0.35950457312392714
-0.017587538202992397,-0.3544331487343254
-0.01983561653241832,-0.35257036845742934
-0.03551692400772856,-0.33957897571605333
-0.06588122145398634,-0.3144232543437488
-0.0430866755792055,-0.33330810763218366
-0.056460580789358325,-0.308814277991142
-0.02736445156395623,-0.2949857505889303
-0.0051600572302984956,-0.22280307739174607
-0.011416973130963265,-0.21380334152208497
-0.021839033698413442,-0.1988127895554102
-0.021508398675235657,-0.19928918121793412
0.010241122526378614,-0.1413958453888242
0.01720019942961792,-0.24009710006615864
0.044560526782817585,-0.2652074243215174
0.055530002659942415,-0.27527573866554916
0.04211200117264758,-0.3411210990807048
0.06617137040121028,-0.3808514662740527
0.06280045329798535,-0.38251536213652576
0.025768358854760528,-0.40079395270826695
0.056815700276278316,-0.3854689620049745
0.06710236702328519,-0.3421135549699127
0.06061048269960754,-0.3329996373797529
0.02646178683525732,-0.3236987613574986
0.024132330561588127,-0.32306425122039284
0.02155089010494037,-0.32236077047545175
0.057994756088868296,-0.3774140314702512
0.03544903059474844,-0.3939986529871694
0.016665755225568336,-0.3422963932840346
0.01412266309296144,-0.3182521256213015
0.035187026900883864,-0.36247224363962277
0.037336074720798515,-0.38348282888450397
0.0973928447390925,-0.3625145369178553
0.0750376844694997,-0.38601792812449526
0.0477804741339218,-0.29193747350148846
0.045175275766819824,-0.28450681639083314
0.03645285918263454,-0.25146187138497716
0.08971935203225137,-0.20003587322396116
0.04102544368988103,-0.2687855126815813
0.07647087071641248,-0.24692543554522497
